进入^一键^启动,79,20,0.797980,0.202020
点^赞^！,79,3,0.963415,0.036585
外观^很漂亮^ ,79,1,0.987500,0.012500
外观^大气^沉稳,78,1,0.987342,0.012658
级别^车^里面,78,12,0.866667,0.133333
动力^足^！,78,2,0.975000,0.025000
很大^气^！,78,2,0.975000,0.025000
 ^安全^配置,78,1,0.987342,0.012658
车窗^一键^升降,78,205,0.275618,0.724382
 ^空间^宽敞,77,0,1.000000,0.000000
外观^ ^油耗,77,0,1.000000,0.000000
配置^相当^丰富,77,0,1.000000,0.000000
 ^动力^强,77,0,1.000000,0.000000
乘坐^空间^比较,76,18,0.808511,0.191489
度^全景^摄像头,76,7,0.915663,0.084337
配置^丰富^实用,76,0,1.000000,0.000000
空间^不错^！,76,0,1.000000,0.000000
同价位^合资^车,76,5,0.938272,0.061728
动力^比较^好,76,2,0.974359,0.025641
空间^确实^不错,76,2,0.974359,0.025641
比较^好^ ,76,8,0.904762,0.095238
外观^拉风^ ,76,0,1.000000,0.000000
比较^好^开,76,2,0.974359,0.025641
跑^高速^油耗,75,23,0.765306,0.234694
输^合资^车,75,1,0.986842,0.013158
小^好^停车,75,1,0.986842,0.013158
！^配置^丰富,75,0,1.000000,0.000000
 ^动力^不错,75,0,1.000000,0.000000
加^200^元,75,30,0.714286,0.285714
后备箱^空间^够,75,0,1.000000,0.000000
外观^ ^操控,75,0,1.000000,0.000000
 ^颜值^高,75,1,0.986842,0.013158
连杆^独立^悬架,74,14,0.840909,0.159091
360^全景^摄像头,74,17,0.813187,0.186813
 ^动力^充沛,74,0,1.000000,0.000000
 ^漂亮^ ,73,1,0.986486,0.013514
性价比^超级^高,73,0,1.000000,0.000000
后备箱^空间^超大,73,3,0.960526,0.039474
适合^家庭^使用,73,0,1.000000,0.000000
钥匙^进入^启动,73,15,0.829545,0.170455
虎啸^式^前,73,0,1.000000,0.000000
高^ ^空间,73,11,0.869048,0.130952
放^倒^后排,73,30,0.708738,0.291262
动力^最^满意,73,0,1.000000,0.000000
后^独立^悬架,72,21,0.774194,0.225806
前排^座椅^加热,72,27,0.727273,0.272727
外形^比较^好看,72,0,1.000000,0.000000
高速^油耗^低,72,3,0.960000,0.040000
大气^上档次^ ,72,0,1.000000,0.000000
动力^好^！,72,0,1.000000,0.000000
空间^表现^不错,72,0,1.000000,0.000000
内饰^科技^感强,72,1,0.986301,0.013699
后轮^独立^悬挂,72,3,0.960000,0.040000
油耗^挺^满意,72,0,1.000000,0.000000
后排^空间^超大,72,0,1.000000,0.000000
 ^ ^回头率,72,0,1.000000,0.000000
！^空间^很大,71,0,1.000000,0.000000
看着^很大^气,71,2,0.972603,0.027397
保值^率^高,71,3,0.959459,0.040541
操控^感^不错,71,2,0.972603,0.027397
外观^前^脸,71,11,0.865854,0.134146
外形^比较^时尚,71,0,1.000000,0.000000
外观^大气^好看,70,0,1.000000,0.000000
来说^最^满意,70,0,1.000000,0.000000
感觉^很大^气,70,4,0.945946,0.054054
漂亮^ ^内饰,70,1,0.985915,0.014085
 ^ ^发动机,70,176,0.284553,0.715447
杠杠^滴^！,70,5,0.933333,0.066667
主动^安全^系统,70,13,0.843373,0.156627
 ^底盘^扎实,70,1,0.985915,0.014085
车^好^开,70,8,0.897436,0.102564
比同^级别^车,69,21,0.766667,0.233333
20^万^以上,69,17,0.802326,0.197674
不算^太^高,69,26,0.726316,0.273684
满足^日常^需求,69,9,0.884615,0.115385
最^满意^ ,69,1,0.985714,0.014286
宜^商^宜家,69,2,0.971831,0.028169
外观^大气^耐看,69,0,1.000000,0.000000
完全^感觉^不到,69,14,0.831325,0.168675
！^前^脸,69,12,0.851852,0.148148
越^看越^漂亮,69,0,1.000000,0.000000
外观^时尚^运动,69,0,1.000000,0.000000
度^无^死角,69,1,0.985714,0.014286
乘坐^舒适^ ,69,0,1.000000,0.000000
93^号^汽油,69,16,0.811765,0.188235
霸气^ ^ ,69,0,1.000000,0.000000
跑^高速^比较,69,20,0.775281,0.224719
配置^逆^天,69,0,1.000000,0.000000
油耗^ ^空间,69,6,0.920000,0.080000
家族式^前^脸,69,3,0.958333,0.041667
越野^性能^好,69,0,1.000000,0.000000
挺^好^！,68,19,0.781609,0.218391
独立^悬挂^ ,68,20,0.772727,0.227273
1.4^T^发动机,68,8,0.894737,0.105263
右侧^盲区^摄像头,68,7,0.906667,0.093333
 ^时尚^ ,68,0,1.000000,0.000000
操控性^好^！,68,1,0.985507,0.014493
漂亮^ ^空间,68,0,1.000000,0.000000
三个^人^一点,68,0,1.000000,0.000000
外观^相当^漂亮,68,1,0.985507,0.014493
外形^好看^ ,68,1,0.985507,0.014493
 ^多功能^方向盘,68,17,0.800000,0.200000
 ^适合^年轻人,68,0,1.000000,0.000000
空间^真心^不错,67,0,1.000000,0.000000
拉^风^ ,67,2,0.971014,0.028986
外观^漂亮^大方,67,0,1.000000,0.000000
内饰^最^满意,67,0,1.000000,0.000000
外形^时尚^大气,67,1,0.985294,0.014706
 ^操控性^好,67,0,1.000000,0.000000
！^最^喜欢,67,1,0.985294,0.014706
高^ ^外观,67,0,1.000000,0.000000
招^人^喜欢,67,0,1.000000,0.000000
发动机^动力^充沛,66,1,0.985075,0.014925
回头率^高^ ,66,0,1.000000,0.000000
接受^范围^之内,66,177,0.271605,0.728395
低^ ^空间,66,2,0.970588,0.029412
城市^安全^系统,66,2,0.970588,0.029412
好^ ^外观,66,0,1.000000,0.000000
同价位^车型^中,66,3,0.956522,0.043478
动力^够用^！,66,2,0.970588,0.029412
 ^自动^大灯,66,13,0.835443,0.164557
外观^够^大气,66,1,0.985075,0.014925
油耗^确实^低,66,2,0.970588,0.029412
跑^500^公里,66,16,0.804878,0.195122
空间^确实^很大,66,3,0.956522,0.043478
同级^车^里面,66,13,0.835443,0.164557
跑^300^公里,65,25,0.722222,0.277778
360^度^无,65,2,0.970149,0.029851
动力^！^动力,65,26,0.714286,0.285714
推背^感^！,65,11,0.855263,0.144737
比较^符合^年轻人,65,0,1.000000,0.000000
满足^日常^使用,65,18,0.783133,0.216867
款车^最^满意,65,0,1.000000,0.000000
外观^！^重要,65,1,0.984848,0.015152
起步^有点^肉,64,1360,0.044944,0.955056
后排^地板^全平,64,0,1.000000,0.000000
噪音^比较^小,64,6,0.914286,0.085714
越野^能力^强,64,0,1.000000,0.000000
发动机^技术^成熟,64,1,0.984615,0.015385
座椅^比较^舒服,64,2,0.969697,0.030303
	^2.^空间,64,8,0.888889,0.111111
外形^大气^ ,63,0,1.000000,0.000000
动力^ ^空间,63,3,0.954545,0.045455
整体^感觉^不错,63,8,0.887324,0.112676
做工^比较^好,63,1,0.984375,0.015625
 ^视野^好,63,0,1.000000,0.000000
前置^后^驱,63,24,0.724138,0.275862
拉人^拉^货,63,1,0.984375,0.015625
最^满意^车,63,1,0.984375,0.015625
钥匙^进入^一键,63,17,0.787500,0.212500
全^LED^大灯,63,6,0.913043,0.086957
T^发动机^动力,62,4,0.939394,0.060606
大灯^高度^可调,62,19,0.765432,0.234568
发动机^动力^不错,62,1,0.984127,0.015873
安全^配置^到位,62,1,0.984127,0.015873
 ^ ^大气,62,0,1.000000,0.000000
一个^新手^来说,62,15,0.805195,0.194805
高速^稳定性^好,62,1,0.984127,0.015873
回头率^超高^！,62,0,1.000000,0.000000
做工^比较^精细,62,1,0.984127,0.015873
电动^折叠^后视镜,62,183,0.253061,0.746939
觉得^挺^好,62,22,0.738095,0.261905
 ^性价比^ ,62,2,0.968750,0.031250
空间^空间^空间,62,13,0.826667,0.173333
 ^天窗^ ,62,8,0.885714,0.114286
感^比较^强,61,237,0.204698,0.795302
满足^日常^需要,61,6,0.910448,0.089552
富有^科技^感,61,3,0.953125,0.046875
最^主要^原因,61,2,0.968254,0.031746
1.6^T^发动机,61,6,0.910448,0.089552
前排^调^好,61,17,0.782051,0.217949
变速箱^换挡^平顺,61,4,0.938462,0.061538
适合^年轻人^！,61,1,0.983871,0.016129
不错^ ^空间,61,0,1.000000,0.000000
跑^高速^时,61,153,0.285047,0.714953
安全^性能^不错,60,0,1.000000,0.000000
好^开^ ,60,3,0.952381,0.047619
 ^ ^自动,60,25,0.705882,0.294118
配置^够^高,60,2,0.967742,0.032258
外观^时尚^年轻,60,0,1.000000,0.000000
车^无^完车,60,821,0.068104,0.931896
值得^信赖^！,60,0,1.000000,0.000000
动力^挺^好,60,2,0.967742,0.032258
买^合资^车,60,14,0.810811,0.189189
识别^度^高,60,1,0.983607,0.016393
性价比^ ^ ,60,3,0.952381,0.047619
 ^ ^价格,60,22,0.731707,0.268293
跑^高速^稳,60,2,0.967742,0.032258
外观^运动^时尚,60,0,1.000000,0.000000
底盘^扎实^ ,60,0,1.000000,0.000000
油耗^挺^低,59,1,0.983333,0.016667
尤其^前^脸,59,3,0.951613,0.048387
！^最^重要,59,22,0.728395,0.271605
外观^时尚^靓丽,59,0,1.000000,0.000000
坐在^里面^感觉,59,12,0.830986,0.169014
蓝色^氛围^灯,59,4,0.936508,0.063492
车辆^外观^大气,59,0,1.000000,0.000000
 ^ ^安全,59,4,0.936508,0.063492
30^万^以内,59,2,0.967213,0.032787
驾驶^感觉^不错,59,1,0.983333,0.016667
目前^最^满意,59,0,1.000000,0.000000
座椅^比较^舒适,59,0,1.000000,0.000000
！^外观^时尚,59,0,1.000000,0.000000
大气^ ^内饰,59,0,1.000000,0.000000
一箱^油^跑,59,17,0.776316,0.223684
真心^不错^！,58,3,0.950820,0.049180
省油^！^！,58,4,0.935484,0.064516
越^看越^顺眼,58,8,0.878788,0.121212
同等^价位^中,58,4,0.935484,0.064516
方向盘^比较^轻,58,6,0.906250,0.093750
！^安全^配置,58,5,0.920635,0.079365
空间^！^！,58,18,0.763158,0.236842
标配^车身^稳定,58,18,0.763158,0.236842
好^ ^空间,58,2,0.966667,0.033333
外观^比较^拉风,57,0,1.000000,0.000000
坐在^里面^一点,57,0,1.000000,0.000000
 ^真皮^座椅,57,11,0.838235,0.161765
动力^输出^平顺,57,1,0.982759,0.017241
路上^回头率^高,57,0,1.000000,0.000000
车子^空间^很大,57,1,0.982759,0.017241
很漂亮^ ^ ,57,2,0.966102,0.033898
！^空间^够,57,0,1.000000,0.000000
乘坐^舒适^！,57,0,1.000000,0.000000
空间^相当^满意,57,0,1.000000,0.000000
后排^做^三个,57,15,0.791667,0.208333
要求^太^高,57,340,0.143577,0.856423
动力^十足^！,56,0,1.000000,0.000000
路上^回头率^超高,56,0,1.000000,0.000000
外观^ ^配置,56,1,0.982456,0.017544
看越^喜欢^！,56,1,0.982456,0.017544
中^性价比^最高,56,0,1.000000,0.000000
	^2.^油耗,56,14,0.800000,0.200000
挺^拉^风,56,1,0.982456,0.017544
方向盘^电子^助力,56,8,0.875000,0.125000
 ^内饰^漂亮,56,0,1.000000,0.000000
